data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
16/01/2010;11:05:00;31;sem vítima;519,9;BR-116/RS;Norte;Saída de Pista;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0
16/01/2010;12:14:00;37;com vítima;151,9;BR-293/RS;Norte;Colisão com Objeto Fixo;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0
16/01/2010;21:43:00;87;sem vítima;84,3;BR-392/RS;Sul;Colisão Frontal;1;0;2;0;0;0;0;0;0;0;2;0;0;0;0
16/01/2010;10:22:00;28;sem vítima;116;BR-392/RS;Norte;Saída de Pista;1;0;2;0;0;0;0;0;0;0;3;0;0;0;0
16/01/2010;10:42:00;29;com vítima;117,6;BR-392/RS;Sul;Saída de Pista;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0
17/01/2010;19:42:00;74;sem vítima;411,4;BR-116/RS;Sul;Saída de Pista;1;0;2;0;0;0;0;0;0;0;4;0;0;0;0
17/01/2010;07:39:00;16;com vítima;14,9;BR-293/RS;Norte;Abalr.Transversal;0;0;2;1;0;0;0;0;0;0;0;0;1;1;0
17/01/2010;12:06:00;29;com vítima;455,9;BR-116/RS;Norte;Colisão com Objeto Fixo;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0
17/01/2010;11:25:00;22;com vítima;26,1;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
17/01/2010;23:40:00;94;com vítima;29,6;BR-392/RS;Norte;Atropelamento;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
17/01/2010;03:26:00;10;sem vítima;39,4;BR-392/RS;Sul;Saída de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
18/01/2010;06:49:00;12;sem vítima;402;BR-116/RS;Sul;Atropelamento de Animal;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
18/01/2010;20:29:00;101;sem vítima;42,2;BR-392/RS;Sul;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
18/01/2010;21:44:00;106;com vítima;538,3;BR-116/RS;Norte;Colisão Traseira;1;0;0;1;0;0;0;0;0;0;4;1;0;0;0
19/01/2010;14:43:00;59;com vítima;433,4;BR-116/RS;Sul;Saída de Pista;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
19/01/2010;11:46:00;46;sem vítima;461,8;BR-116/RS;Sul;Abalr.Sentido Oposto;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
19/01/2010;23:44:00;105;sem vítima;526,8;BR-116/RS;Norte;Abalr.Mesmo Sentido;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/01/2010;15:03:00;60;com vítima;123,2;BR-392/RS;Norte;Saída de Pista;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
19/01/2010;08:43:00;26;com vítima;141,9;BR-392/RS;Sul;Saída de Pista;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0
20/01/2010;01:56:00;5;com vítima;26,6;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0
21/01/2010;23:41:00;97;com vítima;62;BR-392/RS;Sul;Atropelamento de Animal;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
22/01/2010;17:35:00;92;com vítima;406,4;BR-116/RS;Sul;Saída de Pista;2;0;0;0;0;0;0;0;0;0;2;1;1;0;0
22/01/2010;04:37:00;12;com vítima;421;BR-116/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
22/01/2010;19:06:00;104;com vítima;430,6;BR-116/RS;Norte;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
22/01/2010;08:50:00;21;sem vítima;15,6;BR-293/RS;Norte;Abalr.Transversal;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
22/01/2010;08:04:00;18;com vítima;24,8;BR-392/RS;Norte;Atropelamento de Animal;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
22/01/2010;22:58:00;120;sem vítima;45,9;BR-392/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
22/01/2010;09:57:00;31;com vítima;112,1;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1
22/01/2010;18:32:00;100;sem vítima;599,4;BR-116/RS;Sul;Colisão Traseira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
23/01/2010;11:51:00;42;com vítima;626,3;BR-116/RS;Sul;Saída de Pista;1;0;0;0;0;0;0;0;0;0;3;0;4;0;0
25/01/2010;01:55:00;8;com vítima;428;BR-116/RS;Sul;Abalr.Transversal;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
25/01/2010;15:01:00;72;com vítima;144,4;BR-392/RS;Norte;Saída de Pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
26/01/2010;09:10:00;22;sem vítima;15,5;BR-293/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/01/2010;21:57:00;93;com vítima;102,7;BR-392/RS;Norte;Saída de Pista;1;0;0;1;0;0;0;0;0;0;3;0;1;0;0
26/01/2010;16:46:00;65;sem vítima;108,3;BR-392/RS;Norte;Saída de Pista;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
27/01/2010;14:50:00;59;com vítima;523,5;BR-116/RS;Sul;Colisão Traseira;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
27/01/2010;09:29:00;26;com vítima;118,5;BR-392/RS;Sul;Colisão com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
28/01/2010;13:26:00;54;com vítima;440,6;BR-116/RS;Sul;Saída de Pista;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
28/01/2010;18:52:00;82;com vítima;178,2;BR-392/RS;Norte;Saída de Pista;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1
30/01/2010;10:50:00;27;sem vítima;53,1;BR-392/RS;Norte;Colisão Traseira;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
30/01/2010;16:33:00;62;sem vítima;4,9;BR-604/RS;Sul;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
31/01/2010;12:52:00;46;com vítima;1,2;BR-392/RS;Sul;Colisão Frontal;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
31/01/2010;18:51:00;85;com vítima;525,2;BR-116/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
31/01/2010;00:16:00;1;com vítima;119,7;BR-392/RS;Norte;Colisão com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
01/02/2010;14:36:00;66;com vítima;141,8;BR-392/RS;Norte;Saída de Pista;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
