data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
29/01/2010;01:34:00;5;sem vítima;178,9;BR-153/SP;Sul;Tombamento;;;1;;;;;;;;1;;;;
29/01/2010;12:04:00;41;sem vítima;268,6;BR-153/SP;Norte;Colisão Traseira;1;;1;;;;;;;;2;;;;
30/01/2010;04:04:00;6;com vítima;63;BR-153/SP;Sul;Capotamento;1;;1;;;;;;;;1;;1;;
30/01/2010;11:15:00;49;com vítima;73;BR-153/SP;Norte;Colisão Transversal;1;;1;;;;;;;;2;;1;;
31/01/2010;09:49:00;25;sem vítima;21,2;BR-153/SP;Sul;Colisão Lateral;1;;1;;;;;;;;2;;;;
31/01/2010;20:27:00;76;com vítima;64;BR-153/SP;Sul;Saída de Pista;1;;1;;;;;;;;1;1;;;
31/01/2010;19:35:00;66;sem vítima;89,2;BR-153/SP;Norte;Colisão Traseira;1;;1;;;;;;;;2;;;;
31/01/2010;06:44:00;12;sem vítima;99;BR-153/SP;Sul;Colisão Lateral;1;;1;;;;;;;;2;;;;
31/01/2010;03:42:00;8;sem vítima;339;BR-153/SP;Sul;Colisão Traseira;;;1;;;;;;;1;2;;;;
01/02/2010;16:02:00;52;com vítima;72,3;BR-153/SP;Sul;Colisão Transversal;2;;;;;;;;;;0;2;1;;
01/02/2010;19:06:00;73;sem vítima;155;BR-153/SP;Sul;Saída de Pista;1;;;;;;;;;;1;;;;
03/02/2010;12:30:00;102;sem vítima;108;BR-153/SP;Norte;Tombamento de Moto;;;;1;;;;;;;1;;;;
04/02/2010;15:14:00;51;com vítima;58,8;BR-153/SP;Sul;Colisão Transversal;2;;;;;;;;;;2;1;;;
04/02/2010;16:44:00;62;sem vítima;59,8;BR-153/SP;Norte;Choque contra Objeto Fixo;;;;;;;;;;1;7;;;;
04/02/2010;23:09:00;93;com vítima;64;BR-153/SP;Sul;Saída de Pista;1;;;;;;;;;;0;;;;1
04/02/2010;09:22:00;17;sem vítima;98,9;BR-153/SP;Norte;Colisão Traseira;1;;;;;;;;;1;2;;;;
06/02/2010;20:36:00;85;sem vítima;75;BR-153/SP;Norte;Tombamento de Moto;;;;1;;;;;;;1;;;;
06/02/2010;07:01:00;8;sem vítima;161;BR-153/SP;Sul;Choque contra Objeto Fixo;;;;1;;;;;;;1;;;;
08/02/2010;07:54:00;15;sem vítima;25,6;BR-153/SP;Sul;Colisão Traseira;2;;;;;;;;;;2;;;;
08/02/2010;22:37:00;68;sem vítima;98,5;BR-153/SP;Sul;Outros;1;;;;;;;;;;1;;;;
08/02/2010;22:25:00;71;sem vítima;99;BR-153/SP;Sul;Outros;1;;;;;;;;;;1;;;;
08/02/2010;19:14:00;61;com vítima;169;BR-153/SP;Norte;Tombamento;;1;;;;;;;;;0;1;;;
08/02/2010;00:10:00;2;com vítima;211,2;BR-153/SP;Sul;Atropelamento de Animal;1;;;;;;;;;;0;2;;;
09/02/2010;23:50:00;86;com vítima;63,8;BR-153/SP;Norte;Tombamento de Moto;;;;1;;;;;;;0;1;;;
09/02/2010;17:14:00;58;com vítima;66,8;BR-153/SP;Sul;Colisão Lateral;;;;;;;;;;2;2;1;;;
09/02/2010;07:03:00;11;com vítima;112,1;BR-153/SP;Norte;Colisão Traseira;2;;;;;;;;;;2;5;;;
